celex,articolo_id,lamf_L1,lamf_L2,lamf_L3,lamf_L4,n_tokens_labeled,n_fragments,entropy,dominant_lamf
dlgs_59_2010,art74,43.38461538461538,30.461538461538463,0.0,26.153846153846157,325,1,0.775561373874149,L1
dlgs_59_2010,art75,33.33333333333333,26.330532212885156,0.0,40.33613445378151,357,1,0.7817894770507368,L4
dlgs_59_2010,art76,75.9075907590759,16.5016501650165,0.0,7.590759075907591,606,1,0.506574702121519,L1
dlgs_59_2010,art77,34.02061855670103,65.97938144329896,0.0,0.0,194,1,0.462507935430101,L2
dlgs_59_2010,art78,74.14965986394559,25.850340136054424,0.0,0.0,294,1,0.41223978692262586,L1
dlgs_59_2010,art79,41.390728476821195,58.609271523178805,0.0,0.0,302,1,0.4892533318830043,L2
dlgs_59_2010,art8,100.0,0.0,0.0,0.0,658,1,0.0,L1
dlgs_59_2010,art80,0.0,100.0,0.0,0.0,75,1,0.0,L2
dlgs_59_2010,art81,0.0,62.048192771084345,0.0,37.95180722891566,166,1,0.47885046880797744,L2
dlgs_59_2010,art82,0.0,100.0,0.0,0.0,350,1,0.0,L2
dlgs_59_2010,art83,100.0,0.0,0.0,0.0,33,1,0.0,L1
dlgs_59_2010,art84,100.0,0.0,0.0,0.0,102,1,0.0,L1
dlgs_59_2010,art85,0.0,0.0,0.0,100.0,314,1,0.0,L4
dlgs_59_2010,art86,48.837209302325576,51.162790697674424,0.0,0.0,43,1,0.4998049167412085,L2
dlgs_59_2010,art9,100.0,0.0,0.0,0.0,124,1,0.0,L1
dlgs_97_2016,art1,100.0,0.0,0.0,0.0,51,1,0.0,L1
dlgs_97_2016,art10,57.55813953488372,42.44186046511628,0.0,0.0,172,1,0.49172685792543935,L1
dlgs_97_2016,art11,0.0,100.0,0.0,0.0,35,1,0.0,L2
dlgs_97_2016,art12,0.0,100.0,0.0,0.0,37,1,0.0,L2
dlgs_97_2016,art13,81.9253438113949,18.07465618860511,0.0,0.0,509,1,0.3408537604127657,L1
dlgs_97_2016,art14,0.0,100.0,0.0,0.0,632,1,0.0,L2
dlgs_97_2016,art15,0.0,100.0,0.0,0.0,117,1,0.0,L2
dlgs_97_2016,art16,0.0,100.0,0.0,0.0,118,1,0.0,L2
dlgs_97_2016,art17,0.0,100.0,0.0,0.0,35,1,0.0,L2
dlgs_97_2016,art18,0.0,100.0,0.0,0.0,88,1,0.0,L2
dlgs_97_2016,art19,5.555555555555555,94.44444444444444,0.0,0.0,108,1,0.15477171313246757,L2
dlgs_97_2016,art2,100.0,0.0,0.0,0.0,42,1,0.0,L1
dlgs_97_2016,art20,100.0,0.0,0.0,0.0,42,1,0.0,L1
dlgs_97_2016,art21,0.0,100.0,0.0,0.0,310,1,0.0,L2
dlgs_97_2016,art22,0.0,100.0,0.0,0.0,97,1,0.0,L2
dlgs_97_2016,art23,100.0,0.0,0.0,0.0,57,1,0.0,L1
dlgs_97_2016,art24,100.0,0.0,0.0,0.0,35,1,0.0,L1
dlgs_97_2016,art25,0.0,100.0,0.0,0.0,35,1,0.0,L2
dlgs_97_2016,art26,0.0,100.0,0.0,0.0,58,1,0.0,L2
dlgs_97_2016,art27,0.0,100.0,0.0,0.0,105,1,0.0,L2
dlgs_97_2016,art28,0.0,100.0,0.0,0.0,96,1,0.0,L2
dlgs_97_2016,art29,0.0,100.0,0.0,0.0,35,1,0.0,L2
dlgs_97_2016,art3,100.0,0.0,0.0,0.0,416,1,0.0,L1
dlgs_97_2016,art30,0.0,100.0,0.0,0.0,65,1,0.0,L2
dlgs_97_2016,art31,68.91891891891892,31.08108108108108,0.0,0.0,148,1,0.447053590629499,L1
dlgs_97_2016,art32,20.2970297029703,79.70297029702971,0.0,0.0,202,1,0.3639145281366806,L2
dlgs_97_2016,art33,0.0,100.0,0.0,0.0,134,1,0.0,L2
dlgs_97_2016,art34,0.0,57.77777777777777,0.0,42.22222222222222,90,1,0.49123704197662543,L2
dlgs_97_2016,art35,0.0,100.0,0.0,0.0,42,1,0.0,L2
dlgs_97_2016,art36,25.120772946859905,41.06280193236715,0.0,33.81642512077295,207,1,0.7784562637808154,L2
dlgs_97_2016,art37,0.0,100.0,0.0,0.0,35,1,0.0,L2
dlgs_97_2016,art38,0.0,0.0,0.0,100.0,175,1,0.0,L4
dlgs_97_2016,art39,0.0,100.0,0.0,0.0,108,1,0.0,L2
dlgs_97_2016,art4,0.0,100.0,0.0,0.0,224,1,0.0,L2
dlgs_97_2016,art40,77.5,22.5,0.0,0.0,80,1,0.38459641306381187,L1
dlgs_97_2016,art41,55.88972431077694,4.928989139515455,0.0,39.1812865497076,1197,1,0.6063952055678599,L1
dlgs_97_2016,art42,0.0,100.0,0.0,0.0,309,1,0.0,L2
dlgs_97_2016,art43,100.0,0.0,0.0,0.0,124,1,0.0,L1
dlgs_97_2016,art44,50.0,50.0,0.0,0.0,44,1,0.499999998557305,L1
dlgs_97_2016,art5,14.102564102564102,85.8974358974359,0.0,0.0,234,1,0.29345929025970463,L2
dlgs_97_2016,art6,0.0,100.0,0.0,0.0,2242,1,0.0,L2
dlgs_97_2016,art7,80.6083650190114,19.39163498098859,0.0,0.0,526,1,0.3547963205647784,L1
dlgs_97_2016,art8,0.0,100.0,0.0,0.0,114,1,0.0,L2
dlgs_97_2016,art9,0.0,100.0,0.0,0.0,363,1,0.0,L2
dm_154_2017,art1,100.0,0.0,0.0,0.0,27,1,0.0,L1
dm_154_2017,art10,0.0,0.0,100.0,0.0,33,1,0.0,L3
dm_154_2017,art12,100.0,0.0,0.0,0.0,29,1,0.0,L1
dm_154_2017,art15,100.0,0.0,0.0,0.0,29,1,0.0,L1
dm_154_2017,art2,100.0,0.0,0.0,0.0,33,1,0.0,L1
dm_154_2017,art23,100.0,0.0,0.0,0.0,33,1,0.0,L1
dm_154_2017,art24,100.0,0.0,0.0,0.0,33,1,0.0,L1
dm_154_2017,art25,100.0,0.0,0.0,0.0,29,1,0.0,L1
dm_154_2017,art26,100.0,0.0,0.0,0.0,29,1,0.0,L1
dm_154_2017,art27,100.0,0.0,0.0,0.0,33,1,0.0,L1
dm_154_2017,art28,100.0,0.0,0.0,0.0,29,1,0.0,L1
dm_154_2017,art5,0.0,0.0,100.0,0.0,33,1,0.0,L3
dm_154_2017,art6,100.0,0.0,0.0,0.0,29,1,0.0,L1
dm_154_2017,art8,100.0,0.0,0.0,0.0,29,1,0.0,L1
dpr_207_2010,art1,100.0,0.0,0.0,0.0,1514,1,0.0,L1
dpr_207_2010,art10,1.872399445214979,98.12760055478502,0.0,0.0,1442,1,0.06710746297274228,L2
dpr_207_2010,art100,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art101,100.0,0.0,0.0,0.0,35,1,0.0,L1
dpr_207_2010,art102,0.0,0.0,100.0,0.0,33,1,0.0,L3
dpr_207_2010,art103,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art105,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art106,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art107,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art108,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art109,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art11,100.0,0.0,0.0,0.0,35,1,0.0,L1
dpr_207_2010,art110,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art111,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art112,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art113,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art114,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art115,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art116,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art117,100.0,0.0,0.0,0.0,35,1,0.0,L1
dpr_207_2010,art118,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art119,100.0,0.0,0.0,0.0,35,1,0.0,L1
dpr_207_2010,art12,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art120,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art121,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art122,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art123,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art124,100.0,0.0,0.0,0.0,35,1,0.0,L1
dpr_207_2010,art125,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art126,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art127,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art128,100.0,0.0,0.0,0.0,35,1,0.0,L1
dpr_207_2010,art129,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art13,0.0,0.0,0.0,100.0,35,1,0.0,L4
dpr_207_2010,art130,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art132,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art133,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art134,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art136,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art137,100.0,0.0,0.0,0.0,35,1,0.0,L1
dpr_207_2010,art138,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art139,100.0,0.0,0.0,0.0,35,1,0.0,L1
dpr_207_2010,art14,25.354609929078016,74.64539007092199,0.0,0.0,564,1,0.4084251647653343,L2
dpr_207_2010,art140,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art141,100.0,0.0,0.0,0.0,35,1,0.0,L1
dpr_207_2010,art142,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art143,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art144,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art145,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art146,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art147,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art148,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art149,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art15,19.635099913119028,80.36490008688098,0.0,0.0,1151,1,0.3572848915703223,L2
dpr_207_2010,art150,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art154,100.0,0.0,0.0,0.0,35,1,0.0,L1
dpr_207_2010,art155,100.0,0.0,0.0,0.0,30,1,0.0,L1
dpr_207_2010,art156,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art157,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art158,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art159,100.0,0.0,0.0,0.0,35,1,0.0,L1
dpr_207_2010,art16,7.482993197278912,92.51700680272108,0.0,0.0,294,1,0.1918474151419619,L2
dpr_207_2010,art160,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art161,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art162,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art163,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art164,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art165,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art166,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art167,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art168,100.0,0.0,0.0,0.0,30,1,0.0,L1
dpr_207_2010,art17,2.8257456828885403,97.17425431711146,0.0,0.0,637,1,0.09278818161670206,L2
dpr_207_2010,art170,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art171,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art172,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art173,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art174,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art175,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art178,100.0,0.0,0.0,0.0,32,1,0.0,L1
dpr_207_2010,art179,100.0,0.0,0.0,0.0,32,1,0.0,L1
dpr_207_2010,art18,0.0,100.0,0.0,0.0,493,1,0.0,L2
dpr_207_2010,art180,100.0,0.0,0.0,0.0,32,1,0.0,L1
dpr_207_2010,art181,100.0,0.0,0.0,0.0,32,1,0.0,L1
dpr_207_2010,art182,100.0,0.0,0.0,0.0,32,1,0.0,L1
dpr_207_2010,art183,100.0,0.0,0.0,0.0,35,1,0.0,L1
dpr_207_2010,art184,100.0,0.0,0.0,0.0,29,1,0.0,L1
dpr_207_2010,art185,100.0,0.0,0.0,0.0,32,1,0.0,L1
dpr_207_2010,art186,100.0,0.0,0.0,0.0,32,1,0.0,L1
dpr_207_2010,art187,100.0,0.0,0.0,0.0,32,1,0.0,L1
dpr_207_2010,art188,100.0,0.0,0.0,0.0,29,1,0.0,L1
dpr_207_2010,art189,100.0,0.0,0.0,0.0,32,1,0.0,L1
dpr_207_2010,art19,0.0,100.0,0.0,0.0,262,1,0.0,L2
dpr_207_2010,art190,100.0,0.0,0.0,0.0,29,1,0.0,L1
dpr_207_2010,art191,100.0,0.0,0.0,0.0,32,1,0.0,L1
dpr_207_2010,art192,100.0,0.0,0.0,0.0,32,1,0.0,L1
dpr_207_2010,art193,100.0,0.0,0.0,0.0,32,1,0.0,L1
dpr_207_2010,art194,100.0,0.0,0.0,0.0,32,1,0.0,L1
dpr_207_2010,art195,100.0,0.0,0.0,0.0,35,1,0.0,L1
dpr_207_2010,art196,100.0,0.0,0.0,0.0,35,1,0.0,L1
dpr_207_2010,art197,100.0,0.0,0.0,0.0,32,1,0.0,L1
dpr_207_2010,art198,0.0,0.0,100.0,0.0,35,1,0.0,L3
dpr_207_2010,art199,100.0,0.0,0.0,0.0,35,1,0.0,L1
dpr_207_2010,art2,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art20,0.0,100.0,0.0,0.0,281,1,0.0,L2
dpr_207_2010,art200,0.0,0.0,100.0,0.0,29,1,0.0,L3
dpr_207_2010,art201,100.0,0.0,0.0,0.0,32,1,0.0,L1
dpr_207_2010,art202,100.0,0.0,0.0,0.0,32,1,0.0,L1
dpr_207_2010,art203,100.0,0.0,0.0,0.0,35,1,0.0,L1
dpr_207_2010,art204,0.0,0.0,100.0,0.0,32,1,0.0,L3
dpr_207_2010,art205,100.0,0.0,0.0,0.0,29,1,0.0,L1
dpr_207_2010,art206,100.0,0.0,0.0,0.0,32,1,0.0,L1
dpr_207_2010,art207,100.0,0.0,0.0,0.0,32,1,0.0,L1
dpr_207_2010,art208,100.0,0.0,0.0,0.0,32,1,0.0,L1
dpr_207_2010,art209,100.0,0.0,0.0,0.0,32,1,0.0,L1
dpr_207_2010,art21,0.0,100.0,0.0,0.0,989,1,0.0,L2
dpr_207_2010,art210,100.0,0.0,0.0,0.0,32,1,0.0,L1
dpr_207_2010,art211,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art212,0.0,0.0,100.0,0.0,33,1,0.0,L3
dpr_207_2010,art213,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art214,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art215,16.358839050131927,41.68865435356201,0.0,41.952506596306065,379,1,0.7396155138262777,L4
dpr_207_2010,art216,0.0,85.90308370044053,0.0,14.096916299559473,681,1,0.29338567131911913,L2
dpr_207_2010,art217,0.0,93.05555555555556,0.0,6.944444444444445,360,1,0.18192349764576973,L2
dpr_207_2010,art218,0.0,0.0,0.0,100.0,172,1,0.0,L4
dpr_207_2010,art219,0.0,0.0,0.0,100.0,207,1,0.0,L4
dpr_207_2010,art22,0.0,100.0,0.0,0.0,298,1,0.0,L2
dpr_207_2010,art220,0.0,100.0,0.0,0.0,101,1,0.0,L2
dpr_207_2010,art221,0.0,0.0,0.0,100.0,182,1,0.0,L4
dpr_207_2010,art222,7.027027027027027,55.67567567567567,0.0,37.2972972972973,185,1,0.6351408411930342,L2
dpr_207_2010,art223,0.0,100.0,0.0,0.0,247,1,0.0,L2
dpr_207_2010,art224,0.0,42.3469387755102,0.0,57.6530612244898,196,1,0.4915169217508504,L4
dpr_207_2010,art225,0.0,0.0,0.0,100.0,187,1,0.0,L4
dpr_207_2010,art226,0.0,0.0,0.0,100.0,42,1,0.0,L4
dpr_207_2010,art227,0.0,41.53005464480874,0.0,58.46994535519126,183,1,0.4896000309052409,L4
dpr_207_2010,art228,0.0,0.0,0.0,100.0,147,1,0.0,L4
dpr_207_2010,art229,0.0,0.0,0.0,100.0,461,1,0.0,L4
dpr_207_2010,art23,0.0,100.0,0.0,0.0,165,1,0.0,L2
dpr_207_2010,art230,11.553784860557768,56.97211155378486,0.0,31.47410358565737,251,1,0.6735372546440119,L2
dpr_207_2010,art231,0.0,100.0,0.0,0.0,93,1,0.0,L2
dpr_207_2010,art232,0.0,0.0,0.0,100.0,57,1,0.0,L4
dpr_207_2010,art233,0.0,69.72477064220183,0.0,30.275229357798167,109,1,0.4423146519524588,L2
dpr_207_2010,art234,0.0,0.0,0.0,100.0,307,1,0.0,L4
dpr_207_2010,art235,0.0,0.0,0.0,100.0,152,1,0.0,L4
dpr_207_2010,art236,65.74074074074075,34.25925925925926,0.0,0.0,108,1,0.46363902735615237,L1
dpr_207_2010,art237,0.0,0.0,0.0,100.0,113,1,0.0,L4
dpr_207_2010,art238,0.0,100.0,0.0,0.0,252,1,0.0,L2
dpr_207_2010,art239,100.0,0.0,0.0,0.0,103,1,0.0,L1
dpr_207_2010,art24,21.94513715710723,78.05486284289277,0.0,0.0,401,1,0.3795822273334039,L2
dpr_207_2010,art240,53.35689045936396,46.64310954063604,0.0,0.0,283,1,0.49837304330645676,L1
dpr_207_2010,art241,29.29936305732484,70.70063694267516,0.0,0.0,157,1,0.43627849038055677,L2
dpr_207_2010,art242,4.0733197556008145,95.9266802443992,0.0,0.0,491,1,0.12282191481305471,L2
dpr_207_2010,art243,45.42372881355932,54.57627118644067,0.0,0.0,295,1,0.4969744369568308,L2
dpr_207_2010,art244,0.0,100.0,0.0,0.0,178,1,0.0,L2
dpr_207_2010,art245,60.229885057471265,39.770114942528735,0.0,0.0,435,1,0.484794978081712,L1
dpr_207_2010,art246,0.0,100.0,0.0,0.0,129,1,0.0,L2
dpr_207_2010,art247,3.722084367245657,96.27791563275434,0.0,0.0,403,1,0.11470071542335653,L2
dpr_207_2010,art248,46.373056994818654,53.626943005181346,0.0,0.0,386,1,0.4981005063977413,L2
dpr_207_2010,art249,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art25,4.878048780487805,95.1219512195122,0.0,0.0,369,1,0.14059689677332624,L2
dpr_207_2010,art250,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art251,7.563025210084033,92.43697478991596,0.0,0.0,238,1,0.19329588230920375,L2
dpr_207_2010,art252,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art253,100.0,0.0,0.0,0.0,35,1,0.0,L1
dpr_207_2010,art254,100.0,0.0,0.0,0.0,29,1,0.0,L1
dpr_207_2010,art255,100.0,0.0,0.0,0.0,29,1,0.0,L1
dpr_207_2010,art256,100.0,0.0,0.0,0.0,32,1,0.0,L1
dpr_207_2010,art257,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art258,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art259,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art26,2.4128686327077746,97.58713136729223,0.0,0.0,746,1,0.08201647966976798,L2
dpr_207_2010,art262,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art264,100.0,0.0,0.0,0.0,35,1,0.0,L1
dpr_207_2010,art265,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art266,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art268,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art27,9.473684210526317,90.52631578947368,0.0,0.0,190,1,0.2260430978945619,L2
dpr_207_2010,art271,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art272,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art273,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art274,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art276,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art277,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art278,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art279,100.0,0.0,0.0,0.0,35,1,0.0,L1
dpr_207_2010,art28,1.0861132660977502,98.91388673390225,0.0,0.0,1289,1,0.043224664559217675,L2
dpr_207_2010,art280,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art281,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art282,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art283,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art284,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art285,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art286,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art287,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art288,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art289,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art29,0.0,100.0,0.0,0.0,180,1,0.0,L2
dpr_207_2010,art292,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art293,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art294,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art295,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art296,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art297,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art298,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art299,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art3,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art30,27.142857142857142,72.85714285714285,0.0,0.0,70,1,0.4217535413442568,L2
dpr_207_2010,art300,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art301,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art302,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art303,100.0,0.0,0.0,0.0,35,1,0.0,L1
dpr_207_2010,art304,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art305,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art306,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art307,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art308,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art309,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art31,34.841628959276015,65.15837104072398,0.0,0.0,221,1,0.46632285327292944,L2
dpr_207_2010,art310,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art311,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art312,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art313,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art314,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art315,0.0,0.0,100.0,0.0,33,1,0.0,L3
dpr_207_2010,art316,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art318,100.0,0.0,0.0,0.0,35,1,0.0,L1
dpr_207_2010,art319,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art32,0.0,100.0,0.0,0.0,874,1,0.0,L2
dpr_207_2010,art320,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art321,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art322,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art323,100.0,0.0,0.0,0.0,35,1,0.0,L1
dpr_207_2010,art324,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art326,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art327,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art328,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art329,100.0,0.0,0.0,0.0,35,1,0.0,L1
dpr_207_2010,art33,7.929515418502203,92.07048458149781,0.0,0.0,227,1,0.19984536856649354,L2
dpr_207_2010,art330,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art331,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art332,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art333,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art334,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art335,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art336,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art338,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art339,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art34,0.0,100.0,0.0,0.0,162,1,0.0,L2
dpr_207_2010,art340,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art342,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art343,100.0,0.0,0.0,0.0,30,1,0.0,L1
dpr_207_2010,art344,100.0,0.0,0.0,0.0,35,1,0.0,L1
dpr_207_2010,art345,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art346,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art347,100.0,0.0,0.0,0.0,30,1,0.0,L1
dpr_207_2010,art348,100.0,0.0,0.0,0.0,35,1,0.0,L1
dpr_207_2010,art349,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art35,0.0,100.0,0.0,0.0,42,1,0.0,L2
dpr_207_2010,art350,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art351,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art352,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art353,100.0,0.0,0.0,0.0,35,1,0.0,L1
dpr_207_2010,art354,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art355,100.0,0.0,0.0,0.0,33,1,0.0,L1
dpr_207_2010,art356,100.0,0.0,0.0,0.0,35,1,0.0,L1
dpr_207_2010,art357,100.0,0.0,0.0,0.0,33,1,0.0,L1
