Id,Label,year,type,era,seed_concepts,indegree,outdegree,degree,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
32003D0479,32003D0479,2003,Decision,Early 2000s,0,1,0,1,333,0,0,0,0
32003G0724(01),32003G072401,2003,Legislative_Act,Early 2000s,0,1,4,5,329,2,0.7,0.785714,1147.289551
32003R0324,32003R0324,2003,Regulation,Early 2000s,0,1,0,1,231,0,0,0,0
32003R1085,32003R1085,2003,Regulation,Early 2000s,0,1,0,1,333,0,0,0,0
32004D0002,32004D0002,2004,Decision,Early 2000s,0,12,0,12,86,0,0,0,0
32004E0495,32004E0495,2004,Legislative_Act,Early 2000s,0,1,0,1,330,0,0,0,0
32005R1207,32005R1207,2005,Regulation,Late 2000s,0,0,1,1,300,2,0.545455,0.583333,0
32006D0679,32006D0679,2006,Decision,Late 2000s,0,1,0,1,157,0,0,0,0
32006D1720,32006D1720,2006,Decision,Late 2000s,0,1,0,1,325,0,0,0,0
32006L0098,32006L0098,2006,Directive,Late 2000s,0,2,5,7,231,1,1,1,721.201354
32006R1781,32006R1781,2006,Regulation,Late 2000s,0,5,0,5,280,0,0,0,0
32006R1920,32006R1920,2006,Regulation,Late 2000s,0,2,0,2,331,0,0,0,0
32007L0036,32007L0036,2007,Directive,Late 2000s,0,6,6,12,280,2,0.875,0.928571,118.23004
32007R1379,32007R1379,2007,Regulation,Late 2000s,0,1,0,1,231,0,0,0,0
32008D0922,32008D0922,2008,Decision,Late 2000s,0,1,0,1,300,0,0,0,0
32008R0351,32008R0351,2008,Regulation,Late 2000s,0,3,0,3,333,0,0,0,0
32008R0766,32008R0766,2008,Regulation,Late 2000s,0,0,5,5,329,2,0.619048,0.692308,0
32009L0033,32009L0033,2009,Directive,Late 2000s,0,5,8,13,324,1,1,1,415.284504
32009L0111,32009L0111,2009,Directive,Late 2000s,0,2,0,2,280,0,0,0,0
32009R1164,32009R1164,2009,Regulation,Late 2000s,0,1,0,1,68,0,0,0,0
32009R1171,32009R1171,2009,Regulation,Late 2000s,0,1,0,1,68,0,0,0,0
32009R1179,32009R1179,2009,Regulation,Late 2000s,0,1,3,4,300,2,0.8,0.875,1
61973CJ0173,61973CJ0173,1973,Case_Law,Pre-Single European Act,0,13,0,13,84,0,0,0,0
61978CO0209,61978CO0209,1978,Case_Law,Pre-Single European Act,0,1,0,1,266,0,0,0,0
61984CJ0248,61984CJ0248,1984,Case_Law,Pre-Single European Act,0,4,0,4,84,0,0,0,0
61989CJ0261,61989CJ0261,1989,Case_Law,Pre-Maastricht,0,1,0,1,84,0,0,0,0
61989TJ0030,61989TJ0030,1989,Case_Law,Pre-Maastricht,0,1,0,1,84,0,0,0,0
61991CJ0072,61991CJ0072,1991,Case_Law,Pre-Maastricht,0,2,0,2,84,0,0,0,0
61994CJ0244,61994CJ0244,1994,Case_Law,1990s,0,6,0,6,84,0,0,0,0
61999CJ0513,61999CJ0513,1999,Case_Law,1990s,0,1,0,1,84,0,0,0,0
62001CJ0159,62001CJ0159,2001,Case_Law,Early 2000s,0,4,0,4,84,0,0,0,0
62001TJ0109,62001TJ0109,2001,Case_Law,Early 2000s,0,4,0,4,84,0,0,0,0
62004CJ0340,62004CJ0340,2004,Case_Law,Early 2000s,0,1,0,1,84,0,0,0,0
62007CJ0113,62007CJ0113,2007,Case_Law,Late 2000s,0,7,0,7,84,0,0,0,0
62007CJ0570,62007CJ0570,2007,Case_Law,Late 2000s,0,1,0,1,210,0,0,0,0
11957E008C,11957E008C,1957,Treaty,Pre-Treaty of Rome,0,1,0,1,265,0,0,0,0
11957E083,11957E083,1957,Treaty,Pre-Treaty of Rome,0,1,0,1,229,0,0,0,0
11957E177,11957E177,1957,Treaty,Pre-Treaty of Rome,0,1,0,1,324,0,0,0,0
11985I230,11985I230,1985,Treaty,Pre-Single European Act,0,1,0,1,265,0,0,0,0
11992E030,11992E030,1992,Treaty,Pre-Maastricht,0,9,0,9,266,0,0,0,0
11992E061,11992E061,1992,Treaty,Pre-Maastricht,0,2,0,2,84,0,0,0,0
11992MJ03,11992MJ03,1992,Treaty,Pre-Maastricht,0,2,0,2,50,0,0,0,0
11997D/AFI/DCL/22,11997DAFIDCL22,1997,Treaty,1990s,0,3,0,3,331,0,0,0,0
11997D/TXT,11997DTXT,1997,Treaty,1990s,0,1,0,1,331,0,0,0,0
11997E093,11997E093,1997,Treaty,1990s,0,2,0,2,84,0,0,0,0
11997E248,11997E248,1997,Treaty,1990s,0,3,0,3,266,0,0,0,0
12002E,12002E,2002,Treaty,Early 2000s,0,2,0,2,329,0,0,0,0
12002E251,12002E251,2002,Treaty,Early 2000s,0,29,0,29,333,0,0,0,0
12005SAN06/04/B,12005SAN0604B,2005,Treaty,Late 2000s,0,3,0,3,333,0,0,0,0
12005SAN06/APP,12005SAN06APP,2005,Treaty,Late 2000s,0,2,0,2,333,0,0,0,0
12006E088,12006E088,2006,Treaty,Late 2000s,0,12,0,12,84,0,0,0,0
12006E175,12006E175,2006,Treaty,Late 2000s,0,5,0,5,329,0,0,0,0
12006M034,12006M034,2006,Treaty,Late 2000s,0,1,0,1,330,0,0,0,0
12008E215,12008E215,2008,Treaty,Late 2000s,0,1,0,1,300,0,0,0,0
12008M037,12008M037,2008,Treaty,Late 2000s,0,1,0,1,330,0,0,0,0
31962D0720,31962D0720,1962,Decision,Pre-Single European Act,0,1,0,1,157,0,0,0,0
31967L0548,31967L0548,1967,Directive,Pre-Single European Act,0,18,0,18,231,0,0,0,0
31969R0549,31969R0549,1969,Regulation,Pre-Single European Act,0,1,3,4,326,1,1,1,1
31971L0118,31971L0118,1971,Directive,Pre-Single European Act,0,3,0,3,329,0,0,0,0
31972L0156,31972L0156,1972,Directive,Pre-Single European Act,0,1,0,1,265,0,0,0,0
31973D0391,31973D0391,1973,Decision,Pre-Single European Act,0,1,0,1,17,0,0,0,0
31978D0174,31978D0174,1978,Decision,Pre-Single European Act,0,6,0,6,17,0,0,0,0
31979D0785,31979D0785,1979,Decision,Pre-Single European Act,0,1,0,1,17,0,0,0,0
31983D0918,31983D0918,1983,Decision,Pre-Single European Act,0,1,0,1,17,0,0,0,0
31986L0354,31986L0354,1986,Directive,Pre-Single European Act,0,1,0,1,333,0,0,0,0
31986R4058R(03),31986R4058R03,1986,Regulation,Pre-Single European Act,0,0,1,1,50,3,0.5,0.566667,0
31987D0095,31987D0095,1987,Decision,Pre-Maastricht,0,7,0,7,59,0,0,0,0
31987L0344,31987L0344,1987,Directive,Pre-Maastricht,0,4,0,4,280,0,0,0,0
31989L0048,31989L0048,1989,Directive,Pre-Maastricht,0,2,0,2,324,0,0,0,0
31989L0336,31989L0336,1989,Directive,Pre-Maastricht,0,19,0,19,59,0,0,0,0
31991D0323,31991D0323,1991,Decision,Pre-Maastricht,0,1,0,1,280,0,0,0,0
31991L0414,31991L0414,1991,Directive,Pre-Maastricht,0,28,0,28,231,0,0,0,0
31991L0681,31991L0681,1991,Directive,Pre-Maastricht,0,1,0,1,333,0,0,0,0
31993L0022,31993L0022,1993,Directive,1990s,0,6,0,6,280,0,0,0,0
31993M0331,31993M0331,1993,Legislative_Act,1990s,0,1,1,2,266,1,1,1,0
31994D0579,31994D0579,1994,Decision,1990s,0,2,0,2,266,0,0,0,0
31994L0036,31994L0036,1994,Directive,1990s,0,2,0,2,333,0,0,0,0
31994L0060,31994L0060,1994,Directive,1990s,0,5,0,5,231,0,0,0,0
31994R0933,31994R0933,1994,Regulation,1990s,0,3,1,4,231,1,1,1,0
31995R2494,31995R2494,1995,Regulation,1990s,0,4,0,4,231,0,0,0,0
31996L0067R(01),31996L0067R01,1996,Regulation,1990s,0,0,1,1,84,2,0.526316,0.55,0
31997D0789,31997D0789,1997,Decision,1990s,0,2,0,2,84,0,0,0,0
31997R0120,31997R0120,1997,Regulation,1990s,0,1,0,1,231,0,0,0,0
31997R0258,31997R0258,1997,Regulation,1990s,0,6,0,6,333,0,0,0,0
31999D0276,31999D0276,1999,Decision,1990s,0,3,2,5,324,1,1,1,320.143637
31999R2157,31999R2157,1999,Regulation,1990s,0,5,2,7,86,1,1,1,22
32000R0013,32000R0013,2000,Regulation,Early 2000s,0,1,0,1,333,0,0,0,0
32001D0493,32001D0493,2001,Decision,Early 2000s,0,1,0,1,330,0,0,0,0
32001H0453,32001H0453,2001,Legislative_Act,Early 2000s,0,1,0,1,280,0,0,0,0
32001L0013,32001L0013,2001,Directive,Early 2000s,0,3,0,3,84,0,0,0,0
32001R0044,32001R0044,2001,Regulation,Early 2000s,0,8,0,8,331,0,0,0,0
32002D0622,32002D0622,2002,Decision,Early 2000s,0,3,0,3,331,0,0,0,0
32002G0705(01),32002G070501,2002,Legislative_Act,Early 2000s,0,1,0,1,329,0,0,0,0
32002L0024,32002L0024,2002,Directive,Early 2000s,0,4,0,4,329,0,0,0,0
32002L0058R(02),32002L0058R02,2002,Regulation,Early 2000s,0,0,1,1,331,2,0.52381,0.545455,0
32002R0881,32002R0881,2002,Regulation,Early 2000s,0,5,4,9,300,1,1,1,23.333333
32003H0670,32003H0670,2003,Legislative_Act,Early 2000s,0,1,0,1,329,0,0,0,0
32003L0054,32003L0054,2003,Directive,Early 2000s,0,2,0,2,324,0,0,0,0
32004L0016,32004L0016,2004,Directive,Early 2000s,0,1,0,1,333,0,0,0,0
32005D0345,32005D0345,2005,Decision,Late 2000s,0,2,6,8,84,1,1,1,10
32005D0743,32005D0743,2005,Decision,Late 2000s,0,0,2,2,231,1,1,1,0
32005R2111,32005R2111,2005,Regulation,Late 2000s,0,17,4,21,333,2,0.833333,0.9,201.788095
32006L0123,32006L0123,2006,Directive,Late 2000s,0,18,26,44,324,2,0.675676,0.76,4229.308408
32006Q0614(01),32006Q061401,2006,Legislative_Act,Late 2000s,0,7,0,7,279,0,0,0,0
32006R1896,32006R1896,2006,Regulation,Late 2000s,0,1,3,4,331,1,1,1,3.816667
32007D0007,32007D0007,2007,Decision,Late 2000s,0,2,0,2,86,0,0,0,0
32007R1535,32007R1535,2007,Regulation,Late 2000s,0,2,0,2,325,0,0,0,0
32008D0721,32008D0721,2008,Decision,Late 2000s,0,2,0,2,82,0,0,0,0
32008R1263,32008R1263,2008,Regulation,Late 2000s,0,1,0,1,68,0,0,0,0
32009D0006(01),32009D000601,2009,Decision,Late 2000s,0,1,0,1,86,0,0,0,0
32009D0783,32009D0783,2009,Decision,Late 2000s,0,1,0,1,300,0,0,0,0
32009R0713,32009R0713,2009,Regulation,Late 2000s,0,13,0,13,210,0,0,0,0
61988CJ0303,61988CJ0303,1988,Case_Law,Pre-Maastricht,0,6,0,6,84,0,0,0,0
61992CJ0364,61992CJ0364,1992,Case_Law,Pre-Maastricht,0,8,0,8,84,0,0,0,0
61995CJ0355,61995CJ0355,1995,Case_Law,1990s,0,1,0,1,84,0,0,0,0
61996CJ0160,61996CJ0160,1996,Case_Law,1990s,0,1,0,1,17,0,0,0,0
61996CJ0266,61996CJ0266,1996,Case_Law,1990s,0,1,0,1,84,0,0,0,0
61996TJ0214,61996TJ0214,1996,Case_Law,1990s,0,1,0,1,84,0,0,0,0
61998CJ0156,61998CJ0156,1998,Case_Law,1990s,0,4,0,4,84,0,0,0,0
62004CJ0148,62004CJ0148,2004,Case_Law,Early 2000s,0,4,0,4,84,0,0,0,0
62006CJ0341,62006CJ0341,2006,Case_Law,Late 2000s,0,1,0,1,84,0,0,0,0
62009CJ0148,62009CJ0148,2009,Case_Law,Late 2000s,0,1,0,1,84,0,0,0,0
11957E091,11957E091,1957,Treaty,Pre-Treaty of Rome,0,2,0,2,266,0,0,0,0
11957E149,11957E149,1957,Treaty,Pre-Treaty of Rome,0,11,0,11,59,0,0,0,0
11957E155,11957E155,1957,Treaty,Pre-Treaty of Rome,0,2,0,2,266,0,0,0,0
11992E104A,11992E104A,1992,Treaty,Pre-Maastricht,0,1,0,1,280,0,0,0,0
11992E235,11992E235,1992,Treaty,Pre-Maastricht,0,2,0,2,50,0,0,0,0
11997D/PRO/05,11997DPRO05,1997,Treaty,1990s,0,13,0,13,330,0,0,0,0
11997E060,11997E060,1997,Treaty,1990s,0,3,0,3,300,0,0,0,0
11997E207,11997E207,1997,Treaty,1990s,0,1,0,1,330,0,0,0,0
11997E213,11997E213,1997,Treaty,1990s,0,2,0,2,245,0,0,0,0
12002E089,12002E089,2002,Treaty,Early 2000s,0,1,0,1,333,0,0,0,0
12006M015,12006M015,2006,Treaty,Late 2000s,0,2,0,2,330,0,0,0,0
31971L0305,31971L0305,1971,Directive,Pre-Single European Act,0,3,0,3,324,0,0,0,0
31972R0516,31972R0516,1972,Regulation,Pre-Single European Act,0,2,0,2,17,0,0,0,0
31973D0101(01),31973D010101,1973,Decision,Pre-Single European Act,0,1,12,13,17,2,0.928571,0.961538,22
31973L0023,31973L0023,1973,Directive,Pre-Single European Act,0,18,0,18,59,0,0,0,0
31975R0724,31975R0724,1975,Regulation,Pre-Single European Act,0,1,0,1,17,0,0,0,0
31976L0769,31976L0769,1976,Directive,Pre-Single European Act,0,7,0,7,231,0,0,0,0
31977L0780,31977L0780,1977,Directive,Pre-Single European Act,0,4,0,4,280,0,0,0,0
31978L0660,31978L0660,1978,Directive,Pre-Single European Act,0,12,0,12,280,0,0,0,0
31982H0604,31982H0604,1982,Legislative_Act,Pre-Single European Act,0,1,0,1,17,0,0,0,0
31986R4057R(03),31986R4057R03,1986,Regulation,Pre-Single European Act,0,0,1,1,50,2,0.6,0.666667,0
31988L0388,31988L0388,1988,Directive,Pre-Maastricht,0,3,0,3,231,0,0,0,0
31990L0044,31990L0044,1990,Directive,Pre-Maastricht,0,1,0,1,333,0,0,0,0
31991L0492,31991L0492,1991,Directive,Pre-Maastricht,0,2,0,2,333,0,0,0,0
31992R2408,31992R2408,1992,Regulation,Pre-Maastricht,0,12,0,12,84,0,0,0,0
31993D0043,31993D0043,1993,Decision,1990s,0,1,0,1,280,0,0,0,0
31994D0356,31994D0356,1994,Decision,1990s,0,1,0,1,333,0,0,0,0
31994L0035,31994L0035,1994,Directive,1990s,0,2,0,2,333,0,0,0,0
31996D0177,31996D0177,1996,Decision,1990s,0,1,3,4,266,1,1,1,4
31996L0051,31996L0051,1996,Directive,1990s,0,1,0,1,333,0,0,0,0
31998D0500,31998D0500,1998,Decision,1990s,0,4,1,5,177,1,1,1,130
31998L0030,31998L0030,1998,Directive,1990s,0,2,0,2,266,0,0,0,0
31998L0087,31998L0087,1998,Directive,1990s,0,1,0,1,333,0,0,0,0
31999D0103,31999D0103,1999,Decision,1990s,0,1,0,1,280,0,0,0,0
31999D0481,31999D0481,1999,Decision,1990s,0,1,0,1,330,0,0,0,0
31999L0061,31999L0061,1999,Directive,1990s,0,1,0,1,333,0,0,0,0
31999Y1009(01),31999Y100901,1999,Legislative_Act,1990s,0,7,0,7,84,0,0,0,0
32000L0012,32000L0012,2000,Directive,Early 2000s,0,5,0,5,280,0,0,0,0
32000X1218(01),32000X121801,2000,Legislative_Act,Early 2000s,0,30,0,30,329,0,0,0,0
32001D0051,32001D0051,2001,Decision,Early 2000s,0,1,0,1,329,0,0,0,0
32001D0792,32001D0792,2001,Decision,Early 2000s,0,3,0,3,329,0,0,0,0
32001D0937,32001D0937,2001,Decision,Early 2000s,0,0,2,2,329,2,0.666667,0.75,0
32001L0012,32001L0012,2001,Directive,Early 2000s,0,5,0,5,84,0,0,0,0
32001Y0115(02),32001Y011502,2001,Legislative_Act,Early 2000s,0,3,0,3,331,0,0,0,0
32002D1513,32002D1513,2002,Decision,Early 2000s,0,1,0,1,329,0,0,0,0
32002F0475,32002F0475,2002,Legislative_Act,Early 2000s,0,8,0,8,324,0,0,0,0
32002L0046,32002L0046,2002,Directive,Early 2000s,0,2,4,6,333,1,1,1,12.833333
32002R1030,32002R1030,2002,Regulation,Early 2000s,0,3,5,8,331,2,0.857143,0.916667,29.285714
32003L0008,32003L0008,2003,Directive,Early 2000s,0,1,7,8,329,1,1,1,13.596429
32003R1882,32003R1882,2003,Regulation,Early 2000s,0,17,56,73,333,2,0.754545,0.837349,78350.050901
32004D0338,32004D0338,2004,Decision,Early 2000s,0,1,3,4,333,1,1,1,72
32004R0854,32004R0854,2004,Regulation,Early 2000s,0,5,0,5,333,0,0,0,0
32004R0882,32004R0882,2004,Regulation,Early 2000s,0,15,0,15,231,0,0,0,0
32005D0290,32005D0290,2005,Decision,Late 2000s,0,0,2,2,50,2,0.666667,0.75,0
32005D0513,32005D0513,2005,Decision,Late 2000s,0,1,0,1,324,0,0,0,0
32005D0718,32005D0718,2005,Decision,Late 2000s,0,1,0,1,329,0,0,0,0
32005E0557,32005E0557,2005,Legislative_Act,Late 2000s,0,1,0,1,330,0,0,0,0
32006D0976,32006D0976,2006,Decision,Late 2000s,0,1,0,1,325,0,0,0,0
32006D1982,32006D1982,2006,Decision,Late 2000s,0,5,0,5,325,0,0,0,0
32006E0419,32006E0419,2006,Legislative_Act,Late 2000s,0,2,0,2,330,0,0,0,0
32006R0561,32006R0561,2006,Regulation,Late 2000s,0,3,6,9,329,2,0.65,0.730769,67.640476
32007G0324(01),32007G032401,2007,Legislative_Act,Late 2000s,0,0,6,6,324,2,0.583333,0.642857,0
32008E0368,32008E0368,2008,Legislative_Act,Late 2000s,0,1,2,3,330,1,1,1,1
32008R1008,32008R1008,2008,Regulation,Late 2000s,0,10,6,16,84,3,0.450262,0.486434,2889.933116
32009L0028,32009L0028,2009,Directive,Late 2000s,0,10,0,10,329,0,0,0,0
32009L0128,32009L0128,2009,Directive,Late 2000s,0,6,16,22,329,3,0.5375,0.647287,1342.777365
32009R0308,32009R0308,2009,Regulation,Late 2000s,0,1,0,1,231,0,0,0,0
32009R1165,32009R1165,2009,Regulation,Late 2000s,0,1,0,1,68,0,0,0,0
61976CJ0078,61976CJ0078,1976,Case_Law,Pre-Single European Act,0,5,0,5,84,0,0,0,0
61976CJ0085,61976CJ0085,1976,Case_Law,Pre-Single European Act,0,1,0,1,266,0,0,0,0
61991CJ0320,61991CJ0320,1991,Case_Law,Pre-Maastricht,0,3,0,3,84,0,0,0,0
61996CJ0288,61996CJ0288,1996,Case_Law,1990s,0,1,0,1,84,0,0,0,0
61997CJ0075,61997CJ0075,1997,Case_Law,1990s,0,14,0,14,84,0,0,0,0
62001CJ0264,62001CJ0264,2001,Case_Law,Early 2000s,0,1,0,1,84,0,0,0,0
62003CJ0458,62003CJ0458,2003,Case_Law,Early 2000s,0,1,0,1,84,0,0,0,0
62003TJ0068,62003TJ0068,2003,Case_Law,Early 2000s,0,3,0,3,84,0,0,0,0
62004CJ0372,62004CJ0372,2004,Case_Law,Early 2000s,0,1,0,1,210,0,0,0,0
62004TJ0199(01),62004TJ019901,2004,Case_Law,Early 2000s,0,1,0,1,50,0,0,0,0
11957A101,11957A101,1957,Treaty,Pre-Treaty of Rome,0,1,0,1,50,0,0,0,0
11957E069,11957E069,1957,Treaty,Pre-Treaty of Rome,0,1,0,1,265,0,0,0,0
11957E093,11957E093,1957,Treaty,Pre-Treaty of Rome,0,2,0,2,266,0,0,0,0
11957E148,11957E148,1957,Treaty,Pre-Treaty of Rome,0,5,0,5,17,0,0,0,0
11985I228,11985I228,1985,Treaty,Pre-Single European Act,0,1,0,1,265,0,0,0,0
11992E099,11992E099,1992,Treaty,Pre-Maastricht,0,1,0,1,50,0,0,0,0
11992E113,11992E113,1992,Treaty,Pre-Maastricht,0,5,0,5,50,0,0,0,0
11997E080,11997E080,1997,Treaty,1990s,0,2,0,2,329,0,0,0,0
11997E082,11997E082,1997,Treaty,1990s,0,3,0,3,84,0,0,0,0
12002E044,12002E044,2002,Treaty,Early 2000s,0,3,0,3,280,0,0,0,0
12002E207,12002E207,2002,Treaty,Early 2000s,0,2,0,2,333,0,0,0,0
12002E211,12002E211,2002,Treaty,Early 2000s,0,1,0,1,43,0,0,0,0
12005SA004,12005SA004,2005,Treaty,Late 2000s,0,6,0,6,331,0,0,0,0
12006M014,12006M014,2006,Treaty,Late 2000s,0,9,0,9,330,0,0,0,0
31972L0430,31972L0430,1972,Directive,Pre-Single European Act,0,1,0,1,280,0,0,0,0
31972R0517,31972R0517,1972,Regulation,Pre-Single European Act,0,2,0,2,17,0,0,0,0
31976H0492,31976H0492,1976,Legislative_Act,Pre-Single European Act,0,0,2,2,17,1,1,1,0
31978D0689,31978D0689,1978,Decision,Pre-Single European Act,0,1,0,1,17,0,0,0,0
31979L0373,31979L0373,1979,Directive,Pre-Single European Act,0,3,0,3,333,0,0,0,0
31980L0511,31980L0511,1980,Directive,Pre-Single European Act,0,1,0,1,333,0,0,0,0
31980L0723,31980L0723,1980,Directive,Pre-Single European Act,0,3,0,3,84,0,0,0,0
31980Y1024(02),31980Y102402,1980,Legislative_Act,Pre-Single European Act,0,1,0,1,328,0,0,0,0
31983D0573,31983D0573,1983,Decision,Pre-Single European Act,0,1,3,4,50,1,1,1,536
31984L0641,31984L0641,1984,Directive,Pre-Single European Act,0,4,0,4,280,0,0,0,0
31986R4057R(02),31986R4057R02,1986,Regulation,Pre-Single European Act,0,0,1,1,50,2,0.6,0.666667,0
31987D0373,31987D0373,1987,Decision,Pre-Maastricht,0,4,0,4,333,0,0,0,0
31990L0388,31990L0388,1990,Directive,Pre-Maastricht,0,9,0,9,266,0,0,0,0
31990L0531,31990L0531,1990,Directive,Pre-Maastricht,0,6,0,6,266,0,0,0,0
31994L0019,31994L0019,1994,Directive,1990s,0,9,0,9,280,0,0,0,0
31994Y1207(01),31994Y120701,1994,Legislative_Act,1990s,0,1,0,1,328,0,0,0,0
31995D0408,31995D0408,1995,Decision,1990s,0,2,0,2,333,0,0,0,0
31995L0002,31995L0002,1995,Directive,1990s,0,4,0,4,333,0,0,0,0
31996L0019,31996L0019,1996,Directive,1990s,0,2,0,2,266,0,0,0,0
31997L0047,31997L0047,1997,Directive,1990s,0,1,0,1,333,0,0,0,0
31997Y1122(02),31997Y112202,1997,Legislative_Act,1990s,0,0,2,2,328,3,0.538462,0.619048,0
31998D0134,31998D0134,1998,Decision,1990s,0,1,0,1,39,0,0,0,0
31998L0024,31998L0024,1998,Directive,1990s,0,5,3,8,231,2,0.714286,0.8,273.476371
31998Y0213(02),31998Y021302,1998,Legislative_Act,1990s,0,0,1,1,328,3,0.5,0.555556,0
31999D0128,31999D0128,1999,Decision,1990s,0,1,0,1,324,0,0,0,0
31999L0020,31999L0020,1999,Directive,1990s,0,1,0,1,333,0,0,0,0
32000D0096,32000D0096,2000,Decision,Early 2000s,0,1,0,1,333,0,0,0,0
32000L0013,32000L0013,2000,Directive,Early 2000s,0,7,0,7,333,0,0,0,0
32000L0016,32000L0016,2000,Directive,Early 2000s,0,2,0,2,333,0,0,0,0
32000L0052,32000L0052,2000,Directive,Early 2000s,0,3,0,3,84,0,0,0,0
32000Y0628(01),32000Y062801,2000,Legislative_Act,Early 2000s,0,0,2,2,266,3,0.5,0.574074,0
32001D0160,32001D0160,2001,Decision,Early 2000s,0,1,0,1,280,0,0,0,0
32001D0204,32001D0204,2001,Decision,Early 2000s,0,1,0,1,329,0,0,0,0
32001D0519,32001D0519,2001,Decision,Early 2000s,0,1,3,4,266,1,1,1,1
32001R0070,32001R0070,2001,Regulation,Early 2000s,0,3,0,3,84,0,0,0,0
32002F0584R(03),32002F0584R03,2002,Regulation,Early 2000s,0,1,1,2,331,2,0.555556,0.6,0.820635
32002L0002,32002L0002,2002,Directive,Early 2000s,0,1,0,1,333,0,0,0,0
32002L0059,32002L0059,2002,Directive,Early 2000s,0,6,4,10,329,1,1,1,68.977814
32003D0807,32003D0807,2003,Decision,Early 2000s,0,2,0,2,330,0,0,0,0
32003L0104,32003L0104,2003,Directive,Early 2000s,0,1,0,1,333,0,0,0,0
32003R1831,32003R1831,2003,Regulation,Early 2000s,0,13,14,27,333,2,0.818182,0.888889,7097.523568
32004L0017,32004L0017,2004,Directive,Early 2000s,0,21,0,21,324,0,0,0,0
32004L0037,32004L0037,2004,Directive,Early 2000s,0,5,4,9,231,2,0.75,0.833333,182.641342
32004R0850,32004R0850,2004,Regulation,Early 2000s,0,10,0,10,50,0,0,0,0
32005D0854,32005D0854,2005,Decision,Late 2000s,0,1,6,7,329,2,0.59375,0.657895,14
32006D0964,32006D0964,2006,Decision,Late 2000s,0,1,1,2,333,1,1,1,4
32006D0971,32006D0971,2006,Decision,Late 2000s,0,2,0,2,325,0,0,0,0
32006L0048,32006L0048,2006,Directive,Late 2000s,0,20,0,20,280,0,0,0,0
32006R1907R(02),32006R1907R02,2006,Regulation,Late 2000s,0,0,1,1,231,4,0.351648,0.378906,0
32006R1934,32006R1934,2006,Regulation,Late 2000s,0,1,0,1,325,0,0,0,0
32007D0131,32007D0131,2007,Decision,Late 2000s,0,3,0,3,324,0,0,0,0
32007D0226,32007D0226,2007,Decision,Late 2000s,0,1,3,4,231,1,1,1,1
32007G1219(01),32007G121901,2007,Legislative_Act,Late 2000s,0,0,5,5,329,2,0.647059,0.727273,0
32008D1298,32008D1298,2008,Decision,Late 2000s,0,1,0,1,325,0,0,0,0
32008L0048,32008L0048,2008,Directive,Late 2000s,0,16,3,19,280,1,1,1,230.007189
32008R0669,32008R0669,2008,Regulation,Late 2000s,0,1,0,1,231,0,0,0,0
32009D1041,32009D1041,2009,Decision,Late 2000s,0,1,0,1,325,0,0,0,0
32009L0039,32009L0039,2009,Directive,Late 2000s,0,3,0,3,333,0,0,0,0
32009L0072,32009L0072,2009,Directive,Late 2000s,0,20,0,20,210,0,0,0,0
32009L0140,32009L0140,2009,Directive,Late 2000s,0,2,0,2,324,0,0,0,0
32009R0494,32009R0494,2009,Regulation,Late 2000s,0,1,0,1,68,0,0,0,0
32009R0824,32009R0824,2009,Regulation,Late 2000s,0,1,0,1,68,0,0,0,0
32009R1293,32009R1293,2009,Regulation,Late 2000s,0,1,0,1,68,0,0,0,0
61991CJ0225,61991CJ0225,1991,Case_Law,Pre-Maastricht,0,3,0,3,84,0,0,0,0
61993CJ0391,61993CJ0391,1993,Case_Law,1990s,0,1,0,1,17,0,0,0,0
61993TJ0024,61993TJ0024,1993,Case_Law,1990s,0,1,0,1,266,0,0,0,0
61993TJ0459,61993TJ0459,1993,Case_Law,1990s,0,4,0,4,84,0,0,0,0
62000CJ0053,62000CJ0053,2000,Case_Law,Early 2000s,0,3,0,3,84,0,0,0,0
62001CJ0083,62001CJ0083,2001,Case_Law,Early 2000s,0,2,0,2,84,0,0,0,0
62001TJ0157,62001TJ0157,2001,Case_Law,Early 2000s,0,3,0,3,84,0,0,0,0
62004TJ0233,62004TJ0233,2004,Case_Law,Early 2000s,0,1,0,1,84,0,0,0,0
62007CJ0049,62007CJ0049,2007,Case_Law,Late 2000s,0,3,0,3,84,0,0,0,0
62007CJ0350,62007CJ0350,2007,Case_Law,Late 2000s,0,1,0,1,84,0,0,0,0
11951K056,11951K056,1951,Treaty,Pre-Treaty of Rome,0,2,0,2,328,0,0,0,0
11957E052,11957E052,1957,Treaty,Pre-Treaty of Rome,0,1,0,1,266,0,0,0,0
11965F034,11965F034,1965,Treaty,Pre-Single European Act,0,2,0,2,327,0,0,0,0
11985I066,11985I066,1985,Treaty,Pre-Single European Act,0,1,0,1,265,0,0,0,0
11985I223,11985I223,1985,Treaty,Pre-Single European Act,0,1,0,1,265,0,0,0,0
11992E087,11992E087,1992,Treaty,Pre-Maastricht,0,1,0,1,50,0,0,0,0
11992E130F,11992E130F,1992,Treaty,Pre-Maastricht,0,1,0,1,266,0,0,0,0
11992E130S,11992E130S,1992,Treaty,Pre-Maastricht,0,2,0,2,329,0,0,0,0
11997E071,11997E071,1997,Treaty,1990s,0,1,0,1,157,0,0,0,0
11997E073,11997E073,1997,Treaty,1990s,0,1,0,1,84,0,0,0,0
