celex,title,year,domains,subdomains,legal_type,url
52022PC0070,52022PC0070,2022,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52022PC0070
52022PC0125,52022PC0125,2022,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52022PC0125
52022PC0241,52022PC0241,2022,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52022PC0241
52022PC0248,52022PC0248,2022,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52022PC0248
52022PC0312,52022PC0312,2022,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52022PC0312
52022PC0446,52022PC0446,2022,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52022PC0446
52022PC0461,52022PC0461,2022,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52022PC0461
52022PC0526,52022PC0526,2022,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52022PC0526
52022PC0589,52022PC0589,2022,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52022PC0589
52022PC0658,52022PC0658,2022,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52022PC0658
52022PC0713,52022PC0713,2022,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52022PC0713
52022XC0207(02),52022XC0207(02),2022,UNKNOWN,SETTORE TRASVERSALE,Other Act,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52022XC0207(02)
52022XC0405(02),52022XC0405(02),2022,UNKNOWN,SETTORE TRASVERSALE,Other Act,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52022XC0405(02)
52022XC0513(03),52022XC0513(03),2022,UNKNOWN,SETTORE TRASVERSALE,Other Act,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52022XC0513(03)
52022XC0608(02),52022XC0608(02),2022,UNKNOWN,SETTORE TRASVERSALE,Other Act,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52022XC0608(02)
52022XC1028(03),52022XC1028(03),2022,UNKNOWN,SETTORE TRASVERSALE,Other Act,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52022XC1028(03)
52023DC0038,52023DC0038,2023,UNKNOWN,SETTORE TRASVERSALE,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52023DC0038
52023DC0103,52023DC0103,2023,UNKNOWN,SETTORE TRASVERSALE,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52023DC0103
52023DC0517,52023DC0517,2023,UNKNOWN,SETTORE TRASVERSALE,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52023DC0517
52023HB0001,52023HB0001,2023,UNKNOWN,SETTORE TRASVERSALE,Recommendation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52023HB0001
52023PC0112,52023PC0112,2023,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52023PC0112
52023PC0197,52023PC0197,2023,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52023PC0197
52023PC0270,52023PC0270,2023,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52023PC0270
52023PC0404,52023PC0404,2023,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52023PC0404
52023PC0427,52023PC0427,2023,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52023PC0427
52023PC0437,52023PC0437,2023,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52023PC0437
52023PC0495,52023PC0495,2023,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52023PC0495
52023PC0522,52023PC0522,2023,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52023PC0522
52023PC0721,52023PC0721,2023,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52023PC0721
52023PC0736,52023PC0736,2023,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52023PC0736
52023XC00591,52023XC00591,2023,UNKNOWN,SETTORE TRASVERSALE,Other Act,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52023XC00591
52023XC00711,52023XC00711,2023,UNKNOWN,SETTORE TRASVERSALE,Other Act,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52023XC00711
52023XC00786,52023XC00786,2023,UNKNOWN,SETTORE TRASVERSALE,Other Act,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52023XC00786
52023XX0307(01),52023XX0307(01),2023,UNKNOWN,SETTORE TRASVERSALE,Other Act,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52023XX0307(01)
52024AE4551,52024AE4551,2024,UNKNOWN,SETTORE TRASVERSALE,International Agreement,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52024AE4551
52024DC0063,52024DC0063,2024,UNKNOWN,SETTORE TRASVERSALE,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52024DC0063
52024DC0300,52024DC0300,2024,UNKNOWN,SETTORE TRASVERSALE,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52024DC0300
52024PC0042,52024PC0042,2024,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52024PC0042
52024PC0095,52024PC0095,2024,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52024PC0095
52024PC0164,52024PC0164,2024,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52024PC0164
52024PC0168,52024PC0168,2024,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52024PC0168
52024PC0194,52024PC0194,2024,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52024PC0194
52024PC0205,52024PC0205,2024,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52024PC0205
52024PC0285,52024PC0285,2024,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52024PC0285
52024PC0333,52024PC0333,2024,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52024PC0333
52024PC0338,52024PC0338,2024,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52024PC0338
52024PC0339,52024PC0339,2024,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52024PC0339
52024PC0341,52024PC0341,2024,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52024PC0341
52024PC0365,52024PC0365,2024,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52024PC0365
52024PC0505,52024PC0505,2024,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52024PC0505
52024PC0519,52024PC0519,2024,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52024PC0519
52024PC0535,52024PC0535,2024,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52024PC0535
52024XC01483,52024XC01483,2024,UNKNOWN,SETTORE TRASVERSALE,Other Act,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52024XC01483
52024XC07459,52024XC07459,2024,UNKNOWN,SETTORE TRASVERSALE,Other Act,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52024XC07459
52025PC0022,52025PC0022,2025,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52025PC0022
52025PC0103,52025PC0103,2025,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:52025PC0103
61957CJ0001,61957CJ0001,1957,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61957CJ0001
61962CJ0034,61962CJ0034,1962,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61962CJ0034
61964CJ0058,61964CJ0058,1964,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61964CJ0058
61970CJ0078,61970CJ0078,1970,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61970CJ0078
61973CJ0192,61973CJ0192,1973,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61973CJ0192
61974CJ0033,61974CJ0033,1974,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61974CJ0033
61974CJ0073,61974CJ0073,1974,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61974CJ0073
61975CJ0096,61975CJ0096,1975,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61975CJ0096
61977CJ0019,61977CJ0019,1977,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61977CJ0019
61978CJ0008,61978CJ0008,1978,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61978CJ0008
61978CJ0230,61978CJ0230,1978,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61978CJ0230
61979CJ0076,61979CJ0076,1979,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61979CJ0076
61979CJ0106,61979CJ0106,1979,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61979CJ0106
61980CJ0080,61980CJ0080,1980,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61980CJ0080
61980CJ0126,61980CJ0126,1980,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61980CJ0126
61981CO0236,61981CO0236,1981,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61981CO0236
61982CJ0084,61982CJ0084,1982,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61982CJ0084
61982CJ0240,61982CJ0240,1982,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61982CJ0240
61982CJ0323,61982CJ0323,1982,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61982CJ0323
61983CJ0015,61983CJ0015,1983,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61983CJ0015
61983CJ0231,61983CJ0231,1983,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61983CJ0231
61984CJ0161,61984CJ0161,1984,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61984CJ0161
61984CJ0255,61984CJ0255,1984,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61984CJ0255
61985CJ0005,61985CJ0005,1985,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61985CJ0005
61985CJ0344,61985CJ0344,1985,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61985CJ0344
61985CO0067,61985CO0067,1985,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61985CO0067
61987CJ0046,61987CJ0046,1987,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61987CJ0046
61987CJ0106,61987CJ0106,1987,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61987CJ0106
61987TJ0030,61987TJ0030,1987,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61987TJ0030
61988CJ0188,61988CJ0188,1988,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61988CJ0188
61989CJ0061,61989CJ0061,1989,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61989CJ0061
61989TJ0149,61989TJ0149,1989,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61989TJ0149
61990CJ0076,61990CJ0076,1990,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61990CJ0076
61990CJ0315,61990CJ0315,1990,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61990CJ0315
61991CJ0116,61991CJ0116,1991,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61991CJ0116
61991CJ0159,61991CJ0159,1991,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61991CJ0159
61991CJ0260,61991CJ0260,1991,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61991CJ0260
61991TJ0083,61991TJ0083,1991,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61991TJ0083
61992TJ0035,61992TJ0035,1992,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61992TJ0035
61992TJ0094,61992TJ0094,1992,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61992TJ0094
61993CC0415,61993CC0415,1993,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61993CC0415
61993CJ0032,61993CJ0032,1993,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61993CJ0032
61993CJ0035,61993CJ0035,1993,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61993CJ0035
61993CJ0042,61993CJ0042,1993,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61993CJ0042
61993CJ0130,61993CJ0130,1993,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61993CJ0130
61993CJ0278,61993CJ0278,1993,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61993CJ0278
61993TJ0007,61993TJ0007,1993,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61993TJ0007
61994CJ0055,61994CJ0055,1994,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61994CJ0055
61994CJ0083,61994CJ0083,1994,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61994CJ0083
61994CJ0308,61994CJ0308,1994,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61994CJ0308
61994TJ0159,61994TJ0159,1994,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61994TJ0159
61994TJ0229,61994TJ0229,1994,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61994TJ0229
61994TJ0285,61994TJ0285,1994,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61994TJ0285
61994TJ0305,61994TJ0305,1994,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61994TJ0305
61994TJ0308(01),61994TJ0308(01),1994,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61994TJ0308(01)
61995CC0353,61995CC0353,1995,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61995CC0353
61995CT0106,61995CT0106,1995,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61995CT0106
61995TJ0097,61995TJ0097,1995,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61995TJ0097
61996CJ0035,61996CJ0035,1996,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61996CJ0035
61996CJ0301,61996CJ0301,1996,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61996CJ0301
61996CO0180,61996CO0180,1996,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61996CO0180
61996TJ0124,61996TJ0124,1996,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61996TJ0124
61996TJ0126,61996TJ0126,1996,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61996TJ0126
61996TO0076,61996TO0076,1996,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61996TO0076
61997CJ0038,61997CJ0038,1997,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61997CJ0038
61997CJ0311,61997CJ0311,1997,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61997CJ0311
61997CJ0437,61997CJ0437,1997,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61997CJ0437
61997TJ0046,61997TJ0046,1997,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61997TJ0046
61998CJ0022,61998CJ0022,1998,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61998CJ0022
61998CJ0191,61998CJ0191,1998,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61998CJ0191
61998CJ0275,61998CJ0275,1998,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61998CJ0275
61998CJ0290,61998CJ0290,1998,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61998CJ0290
61999CJ0382,61999CJ0382,1999,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61999CJ0382
61999CJ0475,61999CJ0475,1999,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61999CJ0475
61999TJ0013,61999TJ0013,1999,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61999TJ0013
61999TJ0323,61999TJ0323,1999,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:61999TJ0323
62000CC0094,62000CC0094,2000,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:62000CC0094
62000CJ0006,62000CJ0006,2000,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:62000CJ0006
62000CJ0055,62000CJ0055,2000,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:62000CJ0055
62000CJ0218,62000CJ0218,2000,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:62000CJ0218
62001CJ0243,62001CJ0243,2001,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:62001CJ0243
62002CJ0276,62002CJ0276,2002,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:62002CJ0276
62002TJ0217,62002TJ0217,2002,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:62002TJ0217
62002TJ0357(01),62002TJ0357(01),2002,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:62002TJ0357(01)
62003CJ0094,62003CJ0094,2003,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:62003CJ0094
62003CJ0543,62003CJ0543,2003,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:62003CJ0543
62004CJ0292,62004CJ0292,2004,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:62004CJ0292
62004TJ0155,62004TJ0155,2004,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:62004TJ0155
62004TJ0211,62004TJ0211,2004,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:62004TJ0211
62005CJ0119,62005CJ0119,2005,UNKNOWN,SETTORE TRASVERSALE,Communication/Notice,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:62005CJ0119
62005TJ0136,62005TJ0136,2005,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:62005TJ0136
62005TJ0163,62005TJ0163,2005,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:62005TJ0163
62005TJ0211,62005TJ0211,2005,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:62005TJ0211
